バージョン,タイトル,ジャンル,アーティスト,プレー回数,BEGINNER 難易度,BEGINNER EXスコア,BEGINNER PGreat,BEGINNER Great,BEGINNER ミスカウント,BEGINNER クリアタイプ,BEGINNER DJ LEVEL,NORMAL 難易度,NORMAL EXスコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,NORMAL DJ LEVEL,HYPER 難易度,HYPER EXスコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,HYPER DJ LEVEL,ANOTHER 難易度,ANOTHER EXスコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,ANOTHER DJ LEVEL,LEGGENDARIA 難易度,LEGGENDARIA EXスコア,LEGGENDARIA PGreat,LEGGENDARIA Great,LEGGENDARIA ミスカウント,LEGGENDARIA クリアタイプ,LEGGENDARIA DJ LEVEL,最終プレー日時
SPADA,Squeeze,WITHOUT YOU TONIGHT-VI-,VENUS feat. Mutsuhiko Izumi,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
SPADA,THE DETONATOR,NU STYLE GABBA,teranoid VS L.E.D.-G,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
SPADA,Unicorn tail,BREAKBEATS TRANCE ,DJ YOSHITAKA,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
SPADA,Valgus,MAINSTREAM HARDCORE,DJ Myosuke feat.Yukacco,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
SPADA,Verflucht,HARD NRG,Tyrfing,9,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,2608,1025,558,11,EX HARD CLEAR,A,12,3173,1226,721,88,HARD CLEAR,B,2020-02-15 17:21
SPADA,VOX UP,ROTTERDAM TECHNO,sampling masters MEGA vs 青龍,0,0,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
SPADA,Wonder Girl feat. Kanae Asaba,EUROBEAT,Y&Co.,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
SPADA,アルストロメリア,BLOOM FUSION,TAG,0,1,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
SPADA,デッドボヲルdeホームラン,ELECTRIC MANOUSH SWING,猫叉Masterβ2,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
SPADA,バンブーソード・ガール,J-SPEEDMETAL,cosMo＠暴走P,0,1,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
SPADA,幻想系世界修復少女,J-POP,Last Note.,0,1,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
SPADA,廿,新世紀進歩的羽扇子音楽,DJ TECHNORCH,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,12,1381,520,341,---,HARD CLEAR,D,2020-02-28 23:04
SPADA,旋律のドグマ～Miserables～,JUVENILE DRUM & BASS,楓璃夢＝ジークフリード＝ファイエルローゼン,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,3246,1364,518,9,EX HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-02-15 16:23
SPADA,海神,HYDRO CORE,兎々,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
SPADA,煉獄のエルフェリア,HARD SYMPHONIC,猫叉Master+,3,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,12,2962,1177,608,10,EX HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-02-24 18:58
SPADA,牧神笛吹きて,ZODIAC ORACLE X,楽士ゾディアック,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
SPADA,疾風迅雷,ORIENTAL CORE,KUMOKIRI,13,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,12,2124,864,396,---,HARD CLEAR,A,12,2369,892,585,40,HARD CLEAR,B,2020-03-20 14:55
SPADA,罪と罰,HYPER J-POP,Xceon feat. Mayumi Morinaga,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
SPADA,轟け！恋のビーンボール！！,ベースボールヒロイン,ダイナミック野球兄弟 v.s. クロスファイヤーPrim,5,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,12,2779,1112,555,11,EX HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-03-20 13:43
PENDUAL,#The_Relentless,DUBCORE,DJ Noriken,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,AFRO KNUCKLE,AFRO-SAMBA,猫叉Master+,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,Beat Radiance,NEO CLASSICAL DANCE ,iNO,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,12,0,0,0,---,EX HARD CLEAR,---,2019-10-16 10:02
PENDUAL,Beyond The Earth,WORLD/ELECTRONICA,猫叉Master,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,Blaze it UP!,HARDCORE RAVE,DJ Shimamura,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,BLUE MIRAGE,NU STYLE GABBA,DJ CHUCKY,4,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,12,2387,930,527,14,EX HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-02-20 15:03
PENDUAL,Broken Sword,DUAL ANTIQUE,金獅子 VS 麒麟,1,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,12,3056,1267,522,0,FULLCOMBO CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-02-28 21:25
PENDUAL,chrono diver -fragment-,HEALING DRUM'N'BASS,猫叉Master feat.三澤 秋,11,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,1666,775,116,0,FULLCOMBO CLEAR,AAA,10,2032,916,200,1,FULLCOMBO CLEAR,AAA,2020-03-22 10:50
PENDUAL,CHRONO DIVER -NORNIR-,CYBER DRUM & BASS,L.E.D.,4,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,EX HARD CLEAR,---,12,3355,1329,697,18,EX HARD CLEAR,A,2019-12-07 20:48
PENDUAL,Chrono Diver -PENDULUMs-,CHRONO BREAKS,猫叉L.E.D.Master+,17,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,2283,953,377,6,EX HARD CLEAR,AA,12,3216,1252,712,6,EX HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-02-28 20:42
PENDUAL,Chronos,PROGRESSIVE,TAG,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,cinder,MAELSTROM,PHQUASE,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,COLOSSEUM ,LOST GROUND,劇団レコード,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,Cosmic Cat,FUTURE BASS,8bit Moonside,3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,1811,764,283,3,FULLCOMBO CLEAR,A,12,2559,1041,477,13,EX HARD CLEAR,A,2020-03-22 11:05
PENDUAL,Despair of ELFERIA,HARD IRISH SYMPHONIC,猫叉Master,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,Discloze,Hi-TECH PSYTRANCE,lapix,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,1991,774,443,9,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-03-02 22:31
PENDUAL,EBONY & IVORY,RAGTIME CHIPTUNE,OSTER project,4,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,12,2536,949,638,14,EX HARD CLEAR,A,2020-02-28 22:01
PENDUAL,entelecheia,SACRED TRANCE,Rche,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,Erosion Mark  ,FALLIN APART CORE,kors k REASM Des-ROW,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,fallen leaves -IIDX edition-,WORLD/ELECTRONICA,猫叉Master,3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2495,961,573,7,EX HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-02-28 23:17
PENDUAL,FANTASTIC THREE,DUB COMEDY,ジャカルタファンクブラザーズ,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,Flashes,DRUM'N'BASS,Dollscythe,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,Gravigazer,PROGRESSIVE SCHRANZ,DJ TOTTO,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,HELL SCAPER -Last Escape Remix-,GABBAH,Remixed by DJ TECHNORCH fw.GUHROOVY,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,Hello Happiness,HAPPY HARDCORE,P*Light feat. mow*2,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,illuminate,SYNTHETIC EDM,Sota Fujimori,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,IMPLANTATION,GOA TRANCE,TOMOSUKE,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,193,65,63,---,HARD CLEAR,F,0,0,0,0,---,NO PLAY,---,2020-02-28 21:41
PENDUAL,In The Breeze,HYBRID,96 & Sota ft. Mayumi Morinaga,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,Invitation from Mr.C,HOLIC,C-Show,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,IXION,PSYCHEDELIC TRANCE,L.E.D.,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,Line 4 Ruin,ELECTRO TECH,Ryu☆,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,m1dy Festival,TOKYO STYLE SPEEDCORE,m1dy,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,Monopole.,ARTCORE ROCK,cosMo＠暴走P,6,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,FULLCOMBO CLEAR,---,8,0,0,0,---,NO PLAY,---,12,2483,967,549,22,EX HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-03-20 15:06
PENDUAL,NEO GENERATOR SEVEN,MAINSTREAM HARDCORE,L.E.D.-G,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,Night sky,PUMPCORE,USAO,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2451,1051,349,9,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-02-24 19:49
PENDUAL,No Tears,HARD EDM,RoughSketch feat.Aikapin,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,On My Wings(Hardstyle IIDX),HARDSTYLE,kors k,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,PENDUAL TALISMAN,SYSTEM BGM,猫叉L.E.D.Master,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,1461,650,161,0,FULLCOMBO CLEAR,AAA,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-02-28 21:28
PENDUAL,Rave*it!! Rave*it!! ,EDM SPEED,機龍,4,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,1380,564,252,9,NO PLAY,AA,12,2703,1153,397,21,EX HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-02-24 18:43
PENDUAL,Realize Maze,SOLITUDE,movies (moimoi×Xceon×Dai.),0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,Reflux,TRANCESTEP,Eagle,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,2285,934,417,44,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2019-10-21 13:22
PENDUAL,Sakura Mirage,CHIPCORE,Ryu☆,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,EASY CLEAR,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,SAMSARA,DIMENSION WAVE,SOUND HOLIC feat. Nana Takahashi,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,Say YEEEAHH,EDM,kors k,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,Scarlet Moon,J-CORE,REDALiCE feat. Ayumi Nomiya,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2202,911,380,7,EX HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-03-07 18:56
PENDUAL,Scars of FAUNA,WORLD/ELECTRONICA,猫叉Master,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2399,1025,349,22,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-03-07 18:54
PENDUAL,Shooting Fireball,MUSIC GAME TRADITIONAL,dj TAKA,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,Sounds Of Summer ,UK HARDCORE ,Hommarju ,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2416,1023,370,0,FULLCOMBO CLEAR,AA,0,0,0,0,---,NO PLAY,---,2019-11-14 22:32
PENDUAL,SpaceLand☆TOYBOX,RAGTIME FUTURE POP,OSTER project,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,Sweet Radar,ELECTRO POP,DJ Genki feat. Yukacco,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,Symmetry,EPIC ELECTRONICA,猫叉Master,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2586,1057,472,3,EX HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-03-19 13:48
PENDUAL,TA・DA ☆ YO・SHI,EUROBEAT,Y&Co.,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,The Least 100sec,PROGRESSIVE,Sasaki Hirofumi,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,TIEFSEE,DEEP SPECTRUM,SOUND HOLIC Vs. dj TAKA feat. YURiCa,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,2805,1157,491,0,FULLCOMBO CLEAR,AA,0,0,0,0,---,NO PLAY,---,2019-11-14 21:24
PENDUAL,TOXIC VIBRATION,MELODIC SPEED METAL,SOUND HOLIC Vs. T.Kakuta feat. YURiCa,1,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,2834,1106,622,31,EX HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2019-11-14 21:26
PENDUAL,Vulkan,GYPSYCORE,Hommarju,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,We're so Happy (P*Light Remix) IIDX ver.,HAPPY HARDCORE,Remixed by P*Light,4,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,1923,817,289,6,EX HARD CLEAR,AA,12,2868,1157,554,11,EX HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-03-22 10:52
PENDUAL,ZZ,INTELLIGENCE,D.J.Amuro,0,1,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,それは花火のような恋,Hi-歌謡コア,夏色バーニングラブ☆Prim,0,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,とろぴかる倶楽部,TROPICAL,HALFBY,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,ぷろぐれっしぶ時空少女！うらしまたろ子ちゃん！,ぷろぐれっしぶ電波,ARM(IOSYS) feat. 山本椛,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,もっと！モット！ときめき feat. 松下,きらめきコア,シャイニング度胸兄弟,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,EASY CLEAR,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,ドッキン☆サマーあばんちゅーる,ドタバタ☆夏休み,L.E.D.-G + Qrispy Joybox + ARM feat. ななひら,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,パ→ピ→プ→Yeah!,電波ソング,ヒゲドライバー join. shully & Nimo,0,2,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,ベィスドロップ・フリークス,A-STYLE DRUMSTEP,かめりあ feat. ななひら,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 10:02
PENDUAL,リリーゼと炎龍レーヴァテイン,OLDSTYLE GAMEMUSIC,黒猫ダンジョン,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,2746,1139,468,18,EX HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2019-10-20 13:33
PENDUAL,共鳴遊戯の華,ASTRAL DRUM & BASS,アイテール魔導士隊,3,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,HARD CLEAR,---,10,0,0,0,---,HARD CLEAR,---,12,2658,1013,632,29,HARD CLEAR,B,0,0,0,0,---,NO PLAY,---,2020-02-28 22:21
PENDUAL,十六夜セツナ,HYPER J-POP,Xceon feat.Mayumi Morinaga,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,1727,673,381,2,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2019-11-05 21:00
PENDUAL,千年ノ理,WORLD/ELECTRONICA,猫叉Master,8,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,2632,1112,408,0,FULLCOMBO CLEAR,AA,12,3464,1477,510,18,EX HARD CLEAR,AA,2019-12-14 23:08
